Voyage ID,Ship ID,Ship Name,Encounter Hex,Encounter Type,Damage Taken
3636,362,Orange Heart,Hex K7,Sharks,10%
3637,216,White Goose,Hex O15,Sharks,0%
3637,216,White Goose,Hex N15,Pirates,14%
3637,216,White Goose,Hex M15,Storm,7%
3637,216,White Goose,Hex M14,Dragon,27%
3637,216,White Goose,Hex H13,Pirates,24%
3637,216,White Goose,Hex H13,Harpies,0%
3638,240,Orange Swan,Hex O15,Harpies,0%
3639,390,Silver Bottom,Hex N14,Harpies,7%
3639,390,Silver Bottom,Hex N14,Storm,14%
3639,390,Silver Bottom,Hex N15,Storm,4%
3639,390,Silver Bottom,Hex O15,Pirates,14%
3639,390,Silver Bottom,Hex O15,Harpies,0%
3640,356,Gray Bottom,Hex J13,Pirates,17%
3641,337,Rusty Bottom,Hex N5,Kraken,54%
3641,337,Rusty Bottom,Hex L4,Iceberg,20%
3644,371,Purple Diamond,Hex H4,Harpies,0%
3646,123,White Tortoise,Hex N15,Pirates,0%
3646,123,White Tortoise,Hex K13,Kraken,60%
3647,407,Mopey Goose,Hex R12,Kraken,4%
3649,326,Saucy Goose,Hex H12,Harpies,0%
3649,326,Saucy Goose,Hex I9,Reef,14%
3649,326,Saucy Goose,Hex I8,Reef,24%
3649,326,Saucy Goose,Hex H7,Dragon,34%
3649,326,Saucy Goose,Hex I4,Storm,7%
3651,1,Purple Pearl,Hex Q7,Harpies,0%
3651,1,Purple Pearl,Hex Q8,Pirates,0%
3651,1,Purple Pearl,Hex Q8,Reef,17%
3651,1,Purple Pearl,Hex P11,Pirates,27%
3651,1,Purple Pearl,Hex P12,Reef,14%
3652,383,Purple Goose,Hex P6,Harpies,10%
3653,191,Black Bottom,Hex Q5,Pirates,14%
3653,191,Black Bottom,Hex R4,Pirates,20%
3653,191,Black Bottom,Hex R3,Pirates,0%
3654,325,Gray Falcon,Hex I4,Dragon,10%
3654,325,Gray Falcon,Hex H5,Pirates,0%
3654,325,Gray Falcon,Hex H5,Storm,4%
3654,325,Gray Falcon,Hex I6,Iceberg,4%
3654,325,Gray Falcon,Hex I7,Sharks,4%
3654,325,Gray Falcon,Hex I8,Harpies,0%
3654,325,Gray Falcon,Hex I8,Reef,7%
3654,325,Gray Falcon,Hex I8,Wyrd Majick Fyre,30%
3655,209,Bloody Bottom,Hex I4,Harpies,10%
3655,209,Bloody Bottom,Hex I4,Storm,0%
3656,364,Rusty Swan,Hex I5,Sharks,10%
3656,364,Rusty Swan,Hex H12,Sharks,0%
3657,250,Black Goose,Hex O15,Pirates,0%
3657,250,Black Goose,Hex N15,Dragon,7%
3657,250,Black Goose,Hex M14,Storm,0%
3657,250,Black Goose,Hex K13,Kraken,0%
3657,250,Black Goose,Hex J13,Pirates,10%
3658,403,Purple Tortoise,Hex J13,Kraken,15%
3659,274,Orange Bottom,Hex I11,Kraken,0%
3660,391,Gray Pearl,Hex P7,Harpies,10%
3660,391,Gray Pearl,Hex P8,Pirates,0%
3660,391,Gray Pearl,Hex P13,Storm,20%
3661,421,Saucy Heart,Hex R5,Iceberg,30%
3662,290,Red Goose,Hex Q5,Harpies,10%
3662,290,Red Goose,Hex Q4,Harpies,5%
3662,290,Red Goose,Hex R1,Reef,5%
3662,290,Red Goose,Hex R4,Pirates,0%
3664,406,Gray Duck,Hex K3,Storm,7%
3664,406,Gray Duck,Hex N6,Storm,0%
3665,384,Silver Diamond,Hex J4,Merfolk,0%
3665,384,Silver Diamond,Hex J5,Merfolk,7%
3665,384,Silver Diamond,Hex M6,Sharks,0%
3665,384,Silver Diamond,Hex N6,Harpies,0%
3666,266,Saucy Bottom,Hex P13,Reef,15%
3669,267,White Pearl,Hex H10,Sharks,4%
3669,267,White Pearl,Hex G9,Pirates,0%
3669,267,White Pearl,Hex G7,Pirates,7%
3669,267,White Pearl,Hex H6,Sharks,0%
3669,267,White Pearl,Hex H5,Merfolk,0%
3669,267,White Pearl,Hex I4,Harpies,0%
3669,267,White Pearl,Hex I4,Merfolk,14%
3671,288,Saucy Tortoise,Hex R3,Storm,0%
3671,288,Saucy Tortoise,Hex S1,Pirates,35%
3672,416,Rusty Hind,Hex R12,Kraken,20%
3674,346,Black Heart,Hex I6,Merfolk,25%
3674,346,Black Heart,Hex I5,Storm,25%
3675,352,Silver Falcon,Hex I4,Sharks,4%
3675,352,Silver Falcon,Hex I5,Merfolk,10%
3675,352,Silver Falcon,Hex I5,Sharks,0%
3675,352,Silver Falcon,Hex J6,Sharks,0%
3675,352,Silver Falcon,Hex I8,Wyrd Majick Fyre,4%
3675,352,Silver Falcon,Hex H10,Kraken,34%
3676,354,Rusty Pearl,Hex R12,Kraken,67%
3676,354,Rusty Pearl,Hex R10,Pirates,20%
3676,354,Rusty Pearl,Hex Q9,Reef,7%
3678,82,Green Tortoise,Hex I13,Harpies,14%
3678,82,Green Tortoise,Hex O15,Storm,10%
3679,341,Saucy Hind,Hex J14,Harpies,0%
3679,341,Saucy Hind,Hex H13,Pirates,0%
3680,367,Orange Duck,Hex P7,Storm,0%
3680,367,Orange Duck,Hex Q8,Reef,5%
3680,367,Orange Duck,Hex Q11,Kraken,10%
3680,367,Orange Duck,Hex Q12,Storm,20%
3681,393,Silver Heart,Hex N6,Storm,10%
3681,393,Silver Heart,Hex O6,Iceberg,14%
3682,358,Scurvy Hind,Hex J3,Iceberg,14%
3682,358,Scurvy Hind,Hex L6,Kraken,30%
3682,358,Scurvy Hind,Hex L6,Storm,0%
3682,358,Scurvy Hind,Hex M6,Harpies,10%
3682,358,Scurvy Hind,Hex M6,Kraken,30%
3682,358,Scurvy Hind,Hex O10,Sharks,0%
3683,344,Red Swan,Hex I4,Storm,0%
3683,344,Red Swan,Hex I7,Reef,5%
3683,344,Red Swan,Hex H9,Harpies,0%
3683,344,Red Swan,Hex I10,Storm,15%
3684,420,Mopey Bottom,Hex I13,Storm,10%
3684,420,Mopey Bottom,Hex H13,Harpies,0%
3685,263,Purple Hind,Hex R11,Kraken,30%
3685,263,Purple Hind,Hex Q13,Storm,14%
3685,263,Purple Hind,Hex Q14,Storm,10%
3687,388,Black Pearl,Hex I11,Sharks,4%
3687,388,Black Pearl,Hex J9,Sharks,0%
3687,388,Black Pearl,Hex I11,Kraken,20%
3688,317,Black Falcon,Hex H13,Harpies,10%
3688,317,Black Falcon,Hex K14,Sharks,15%
3688,317,Black Falcon,Hex N15,Harpies,10%
3690,426,Golden Heart,Hex Q8,Harpies,0%
3690,426,Golden Heart,Hex Q8,Reef,64%
3690,426,Golden Heart,Hex Q7,Storm,0%
3691,417,Scurvy Duck,Hex P6,Harpies,4%
3691,417,Scurvy Duck,Hex P6,Sharks,0%
3691,417,Scurvy Duck,Hex M4,Sharks,7%
3691,417,Scurvy Duck,Hex K4,Harpies,0%
3692,337,Rusty Bottom,Hex H0,Sharks,0%
3692,337,Rusty Bottom,Hex F0,Iceberg,7%
3694,41,Scurvy Tortoise,Hex G5,Merfolk,7%
3694,41,Scurvy Tortoise,Hex F5,Storm,7%
3694,41,Scurvy Tortoise,Hex G4,Merfolk,0%
3694,41,Scurvy Tortoise,Hex I4,Storm,7%
3695,371,Purple Diamond,Hex K6,Storm,0%
3695,371,Purple Diamond,Hex J5,Sharks,4%
3696,389,Golden Bottom,Hex N15,Sharks,0%
3697,240,Orange Swan,Hex H11,Sharks,0%
3697,240,Orange Swan,Hex K10,Sharks,0%
3697,240,Orange Swan,Hex L10,Reef,14%
3697,240,Orange Swan,Hex L9,Reef,4%
3697,240,Orange Swan,Hex N8,Reef,7%
3697,240,Orange Swan,Hex P6,Pirates,10%
3698,427,Scurvy Pearl,Hex P7,Sharks,4%
3698,427,Scurvy Pearl,Hex Q9,Harpies,10%
3699,191,Black Bottom,Hex O5,Harpies,0%
3699,191,Black Bottom,Hex N5,Pirates,0%
3699,191,Black Bottom,Hex N5,Sharks,0%
3699,191,Black Bottom,Hex N4,Sharks,0%
3699,191,Black Bottom,Hex M4,Reef,17%
3700,264,Scurvy Goose,Hex L7,Kraken,67%
3701,48,Scurvy Heart,Hex O5,Storm,0%
3701,48,Scurvy Heart,Hex P6,Sharks,5%
3702,185,Orange Diamond,Hex I4,Harpies,0%
3702,185,Orange Diamond,Hex I4,Storm,7%
3703,365,Gray Goose,Hex O15,Storm,17%
3703,365,Gray Goose,Hex K13,Storm,17%
3703,365,Gray Goose,Hex J13,Storm,0%
3703,365,Gray Goose,Hex I13,Harpies,0%
3704,1,Purple Pearl,Hex O15,Pirates,27%
3704,1,Purple Pearl,Hex O14,Sharks,4%
3704,1,Purple Pearl,Hex M12,Sharks,0%
3704,1,Purple Pearl,Hex L11,Harpies,0%
3704,1,Purple Pearl,Hex L10,Sharks,4%
3704,1,Purple Pearl,Hex L8,Storm,10%
3704,1,Purple Pearl,Hex K7,Sharks,4%
3705,360,Mopey Falcon,Hex N15,Harpies,5%
3706,386,Purple Bottom,Hex Q14,Sharks,5%
3707,425,Rusty Goose,Hex H13,Harpies,0%
3707,425,Rusty Goose,Hex J15,Storm,15%
3708,123,White Tortoise,Hex K12,Kraken,50%
3709,406,Gray Duck,Hex Q8,Reef,4%
3709,406,Gray Duck,Hex Q8,Sharks,4%
3711,290,Red Goose,Hex Q8,Reef,20%
3711,290,Red Goose,Hex Q9,Reef,5%
3711,290,Red Goose,Hex R11,Kraken,0%
3711,290,Red Goose,Hex R12,Kraken,10%
3711,290,Red Goose,Hex R12,Storm,0%
3713,326,Saucy Goose,Hex I4,Pirates,0%
3713,326,Saucy Goose,Hex I7,Reef,14%
3713,326,Saucy Goose,Hex I8,Sharks,10%
3713,326,Saucy Goose,Hex I10,Pirates,0%
3713,326,Saucy Goose,Hex I10,Storm,7%
3715,209,Bloody Bottom,Hex J7,Reef,30%
3715,209,Bloody Bottom,Hex J7,Storm,0%
3715,209,Bloody Bottom,Hex N13,Harpies,10%
3716,422,Orange Hind,Hex L6,Harpies,0%
3716,422,Orange Hind,Hex L6,Kraken,30%
3716,422,Orange Hind,Hex N6,Pirates,20%
3718,327,Red Tortoise,Hex O15,Pirates,0%
3718,327,Red Tortoise,Hex O15,Storm,0%
3718,327,Red Tortoise,Hex N12,Sharks,7%
3718,327,Red Tortoise,Hex L10,Dragon,0%
3718,327,Red Tortoise,Hex L9,Dragon,4%
3718,327,Red Tortoise,Hex L8,Harpies,0%
3718,327,Red Tortoise,Hex J5,Sharks,10%
3719,352,Silver Falcon,Hex H13,Pirates,0%
3719,352,Silver Falcon,Hex K15,Harpies,0%
3719,352,Silver Falcon,Hex K15,Storm,14%
3720,325,Gray Falcon,Hex G12,Pirates,0%
3720,325,Gray Falcon,Hex E11,Kraken,7%
3720,325,Gray Falcon,Hex D11,Dragon,7%
3720,325,Gray Falcon,Hex D11,Storm,20%
3720,325,Gray Falcon,Hex F12,Sharks,7%
3721,280,Mopey Hind,Hex O5,Storm,0%
3721,280,Mopey Hind,Hex P6,Storm,25%
3722,407,Mopey Goose,Hex O7,Reef,10%
3722,407,Mopey Goose,Hex N7,Reef,24%
3723,368,Golden Diamond,Hex Q8,Reef,7%
3723,368,Golden Diamond,Hex Q9,Reef,4%
3723,368,Golden Diamond,Hex Q10,Storm,0%
3724,419,Bloody Diamond,Hex Q4,Storm,25%
3724,419,Bloody Diamond,Hex R2,Storm,20%
3725,282,Bloody Tortoise,Hex F4,Harpies,7%
3725,282,Bloody Tortoise,Hex G4,Harpies,0%
3725,282,Bloody Tortoise,Hex G4,Reef,27%
3725,282,Bloody Tortoise,Hex H4,Storm,14%
3726,423,Red Hind,Hex G5,Storm,15%
3727,177,Black Swan,Hex J1,Pirates,15%
3728,346,Black Heart,Hex J3,Sharks,15%
3728,346,Black Heart,Hex K5,Pirates,0%
3729,296,Bloody Falcon,Hex N13,Sharks,0%
3729,296,Bloody Falcon,Hex O12,Sharks,4%
3729,296,Bloody Falcon,Hex N10,Reef,4%
3729,296,Bloody Falcon,Hex M9,Reef,14%
3730,367,Orange Duck,Hex R12,Kraken,30%
3730,367,Orange Duck,Hex R11,Kraken,0%
3730,367,Orange Duck,Hex R11,Storm,20%
3731,397,Green Pearl,Hex M14,Storm,17%
3731,397,Green Pearl,Hex K14,Pirates,0%
3731,397,Green Pearl,Hex H13,Storm,10%
3732,249,Rusty Diamond,Hex H12,Storm,0%
3732,249,Rusty Diamond,Hex J9,Reef,4%
3732,249,Rusty Diamond,Hex I9,Merfolk,47%
3733,344,Red Swan,Hex E11,Kraken,0%
3733,344,Red Swan,Hex E10,Dragon,15%
3733,344,Red Swan,Hex F10,Pirates,0%
3733,344,Red Swan,Hex F10,Kraken,0%
3735,357,Mopey Swan,Hex D13,Reef,10%
3735,357,Mopey Swan,Hex C13,Reef,14%
3735,357,Mopey Swan,Hex C14,Reef,4%
3737,354,Rusty Pearl,Hex P8,Storm,47%
3738,384,Silver Diamond,Hex P8,Dragon,17%
3738,384,Silver Diamond,Hex Q10,Sharks,4%
3738,384,Silver Diamond,Hex P11,Harpies,0%
3738,384,Silver Diamond,Hex P11,Sharks,10%
3739,430,Silver Duck,Hex P7,Sharks,7%
3739,430,Silver Duck,Hex N7,Reef,20%
3739,430,Silver Duck,Hex N7,Harpies,7%
3740,362,Orange Heart,Hex J5,Storm,20%
3740,362,Orange Heart,Hex J6,Storm,15%
3740,362,Orange Heart,Hex H9,Sharks,5%
3740,362,Orange Heart,Hex I10,Merfolk,0%
3741,429,Rusty Duck,Hex P11,Storm,10%
3742,207,Bloody Hind,Hex J13,Kraken,10%
3745,426,Golden Heart,Hex M6,Sharks,4%
3745,426,Golden Heart,Hex L5,Sharks,7%
3745,426,Golden Heart,Hex J3,Pirates,17%
3746,427,Scurvy Pearl,Hex R5,Reef,4%
3747,393,Silver Heart,Hex Q8,Reef,17%
3747,393,Silver Heart,Hex Q9,Reef,50%
3749,267,White Pearl,Hex I9,Merfolk,0%
3749,267,White Pearl,Hex I10,Sharks,7%
3749,267,White Pearl,Hex H11,Merfolk,10%
3749,267,White Pearl,Hex H12,Storm,0%
3750,185,Orange Diamond,Hex I4,Pirates,0%
3750,185,Orange Diamond,Hex H6,Storm,0%
3750,185,Orange Diamond,Hex I4,Harpies,0%
3750,185,Orange Diamond,Hex I4,Storm,14%
3752,263,Purple Hind,Hex P11,Harpies,7%
3752,263,Purple Hind,Hex P10,Reef,7%
3752,263,Purple Hind,Hex P10,Storm,0%
3752,263,Purple Hind,Hex Q14,Storm,7%
3753,358,Scurvy Hind,Hex M12,Dragon,0%
3753,358,Scurvy Hind,Hex K6,Sharks,7%
3753,358,Scurvy Hind,Hex J4,Pirates,0%
3754,405,Mopey Diamond,Hex O15,Storm,0%
3756,240,Orange Swan,Hex Q5,Pirates,0%
3756,240,Orange Swan,Hex R3,Pirates,14%
3756,240,Orange Swan,Hex S1,Pirates,14%
3757,48,Scurvy Heart,Hex L4,Harpies,0%
3758,264,Scurvy Goose,Hex O4,Pirates,40%
3758,264,Scurvy Goose,Hex P5,Storm,7%
3759,41,Scurvy Tortoise,Hex J2,Pirates,0%
3759,41,Scurvy Tortoise,Hex J2,Iceberg,20%
3759,41,Scurvy Tortoise,Hex L1,Storm,7%
3759,41,Scurvy Tortoise,Hex K2,Reef,10%
3759,41,Scurvy Tortoise,Hex K2,Iceberg,10%
3759,41,Scurvy Tortoise,Hex K2,Sharks,4%
3760,371,Purple Diamond,Hex M4,Reef,4%
3761,308,Gray Tortoise,Hex O15,Sharks,0%
3761,308,Gray Tortoise,Hex N13,Reef,5%
3761,308,Gray Tortoise,Hex N13,Storm,5%
3761,308,Gray Tortoise,Hex K13,Kraken,15%
3761,308,Gray Tortoise,Hex J13,Kraken,60%
3762,364,Rusty Swan,Hex H12,Harpies,7%
3762,364,Rusty Swan,Hex H7,Harpies,7%
3763,420,Mopey Bottom,Hex H10,Kraken,4%
3763,420,Mopey Bottom,Hex H12,Pirates,20%
3764,433,Rusty Heart,Hex O6,Harpies,4%
3765,383,Purple Goose,Hex J7,Storm,20%
3765,383,Purple Goose,Hex I4,Pirates,0%
3766,191,Black Bottom,Hex J6,Pirates,17%
3766,191,Black Bottom,Hex I8,Sharks,7%
3766,191,Black Bottom,Hex H11,Dragon,10%
3766,191,Black Bottom,Hex H12,Harpies,0%
3767,1,Purple Pearl,Hex J3,Harpies,0%
3767,1,Purple Pearl,Hex K4,Pirates,0%
3767,1,Purple Pearl,Hex L4,Pirates,0%
3767,1,Purple Pearl,Hex L5,Pirates,0%
3767,1,Purple Pearl,Hex M5,Pirates,0%
3767,1,Purple Pearl,Hex P6,Dragon,20%
3767,1,Purple Pearl,Hex P6,Storm,0%
3768,390,Silver Bottom,Hex R13,Sharks,4%
3769,425,Rusty Goose,Hex O14,Reef,5%
3769,425,Rusty Goose,Hex J13,Merfolk,0%
3769,425,Rusty Goose,Hex I13,Merfolk,0%
3770,341,Saucy Hind,Hex H13,Harpies,0%
3770,341,Saucy Hind,Hex J14,Sharks,0%
3770,341,Saucy Hind,Hex K15,Sharks,4%
3770,341,Saucy Hind,Hex L15,Reef,50%
3771,407,Mopey Goose,Hex M6,Kraken,40%
3772,346,Black Heart,Hex P9,Harpies,15%
3772,346,Black Heart,Hex P12,Harpies,15%
3773,368,Golden Diamond,Hex P9,Reef,4%
3773,368,Golden Diamond,Hex Q13,Storm,10%
3773,368,Golden Diamond,Hex Q14,Sharks,0%
3774,417,Scurvy Duck,Hex K4,Storm,4%
3774,417,Scurvy Duck,Hex L4,Reef,44%
3774,417,Scurvy Duck,Hex O6,Sharks,7%
3774,417,Scurvy Duck,Hex O7,Harpies,0%
3776,337,Rusty Bottom,Hex K6,Storm,10%
3776,337,Rusty Bottom,Hex N6,Storm,17%
3777,266,Saucy Bottom,Hex P12,Pirates,35%
3777,266,Saucy Bottom,Hex P12,Sharks,10%
3777,266,Saucy Bottom,Hex P9,Sharks,0%
3777,266,Saucy Bottom,Hex P9,Storm,15%
3777,266,Saucy Bottom,Hex Q7,Sharks,0%
3778,431,Saucy Duck,Hex Q13,Harpies,0%
3778,431,Saucy Duck,Hex P11,Sharks,4%
3778,431,Saucy Duck,Hex Q10,Storm,20%
3778,431,Saucy Duck,Hex Q9,Pirates,0%
3778,431,Saucy Duck,Hex Q9,Sharks,7%
3778,431,Saucy Duck,Hex Q8,Sharks,0%
3779,384,Silver Diamond,Hex O14,Harpies,0%
3779,384,Silver Diamond,Hex O14,Reef,10%
3779,384,Silver Diamond,Hex M12,Sharks,4%
3779,384,Silver Diamond,Hex L11,Pirates,0%
3780,403,Purple Tortoise,Hex I11,Kraken,10%
3780,403,Purple Tortoise,Hex J9,Reef,30%
3780,403,Purple Tortoise,Hex H12,Sharks,10%
3781,422,Orange Hind,Hex Q7,Storm,10%
3781,422,Orange Hind,Hex Q8,Reef,15%
3781,422,Orange Hind,Hex Q8,Storm,0%
3781,422,Orange Hind,Hex S9,Storm,0%
3782,421,Saucy Heart,Hex P5,Storm,0%
3783,177,Black Swan,Hex J6,Pirates,60%
3784,296,Bloody Falcon,Hex M6,Kraken,67%
3784,296,Bloody Falcon,Hex N6,Pirates,10%
3785,327,Red Tortoise,Hex J3,Sharks,7%
3785,327,Red Tortoise,Hex K4,Dragon,10%
3785,327,Red Tortoise,Hex M6,Pirates,0%
3786,353,Green Diamond,Hex Q13,Pirates,0%
3786,353,Green Diamond,Hex Q13,Harpies,10%
3786,353,Green Diamond,Hex R12,Pirates,0%
3786,353,Green Diamond,Hex R12,Harpies,5%
3786,353,Green Diamond,Hex R12,Kraken,15%
3786,353,Green Diamond,Hex Q13,Storm,0%
3787,414,Bloody Heart,Hex O15,Pirates,30%
3787,414,Bloody Heart,Hex O15,Harpies,0%
3787,414,Bloody Heart,Hex N14,Storm,25%
3788,391,Gray Pearl,Hex Q13,Dragon,20%
3788,391,Gray Pearl,Hex R12,Kraken,40%
3788,391,Gray Pearl,Hex R12,Sharks,0%
3790,207,Bloody Hind,Hex I13,Harpies,0%
3790,207,Bloody Hind,Hex K15,Pirates,70%
3791,344,Red Swan,Hex I12,Storm,20%
3791,344,Red Swan,Hex I11,Storm,25%
3791,344,Red Swan,Hex J11,Harpies,0%
3791,344,Red Swan,Hex M8,Pirates,30%
3792,432,Mopey Tortoise,Hex I14,Sharks,0%
3792,432,Mopey Tortoise,Hex I15,Reef,10%
3792,432,Mopey Tortoise,Hex I14,Reef,10%
3792,432,Mopey Tortoise,Hex H13,Storm,10%
3793,406,Gray Duck,Hex Q9,Reef,7%
3793,406,Gray Duck,Hex Q12,Harpies,7%
3793,406,Gray Duck,Hex Q14,Harpies,0%
3794,430,Silver Duck,Hex Q7,Dragon,0%
3794,430,Silver Duck,Hex Q12,Pirates,50%
3794,430,Silver Duck,Hex P13,Reef,14%
3796,185,Orange Diamond,Hex L4,Reef,20%
3796,185,Orange Diamond,Hex L4,Storm,0%
3796,185,Orange Diamond,Hex L5,Harpies,0%
3796,185,Orange Diamond,Hex P12,Pirates,0%
3796,185,Orange Diamond,Hex P12,Reef,4%
3797,415,Purple Duck,Hex I4,Harpies,0%
3797,415,Purple Duck,Hex I4,Sharks,0%
3798,426,Golden Heart,Hex H4,Storm,0%
3798,426,Golden Heart,Hex E4,Storm,4%
3798,426,Golden Heart,Hex F4,Harpies,0%
3798,426,Golden Heart,Hex G4,Sharks,0%
3798,426,Golden Heart,Hex I4,Pirates,40%
3800,263,Purple Hind,Hex P10,Reef,7%
3800,263,Purple Hind,Hex P10,Storm,0%
3800,263,Purple Hind,Hex P11,Storm,0%
3801,386,Purple Bottom,Hex O14,Storm,10%
3802,352,Silver Falcon,Hex Q14,Harpies,0%
3802,352,Silver Falcon,Hex P13,Storm,0%
3802,352,Silver Falcon,Hex P12,Pirates,0%
3802,352,Silver Falcon,Hex N9,Pirates,64%
3803,357,Mopey Swan,Hex F9,Kraken,84%
3803,357,Mopey Swan,Hex G8,Pirates,0%
3804,250,Black Goose,Hex J15,Harpies,0%
3804,250,Black Goose,Hex N15,Sharks,7%
3804,250,Black Goose,Hex O15,Dragon,17%
3805,325,Gray Falcon,Hex H11,Dragon,4%
3805,325,Gray Falcon,Hex J10,Pirates,10%
3805,325,Gray Falcon,Hex K9,Pirates,7%
3805,325,Gray Falcon,Hex K9,Sharks,0%
3805,325,Gray Falcon,Hex L9,Reef,4%
3805,325,Gray Falcon,Hex L9,Sharks,0%
3805,325,Gray Falcon,Hex N7,Pirates,14%
3805,325,Gray Falcon,Hex O7,Harpies,0%
3805,325,Gray Falcon,Hex P6,Pirates,14%
3806,249,Rusty Diamond,Hex K14,Harpies,10%
3806,249,Rusty Diamond,Hex K15,Harpies,14%
3806,249,Rusty Diamond,Hex M15,Harpies,14%
3807,427,Scurvy Pearl,Hex N7,Storm,0%
3807,427,Scurvy Pearl,Hex O7,Storm,20%
3808,434,Saucy Pearl,Hex P10,Reef,10%
3808,434,Saucy Pearl,Hex P13,Storm,20%
3809,358,Scurvy Hind,Hex J4,Pirates,34%
3809,358,Scurvy Hind,Hex I7,Pirates,17%
3812,367,Orange Duck,Hex R11,Kraken,50%
3812,367,Orange Duck,Hex S10,Pirates,20%
3814,326,Saucy Goose,Hex J12,Kraken,10%
3814,326,Saucy Goose,Hex K12,Harpies,0%
3814,326,Saucy Goose,Hex K11,Sharks,0%
3814,326,Saucy Goose,Hex L10,Sharks,0%
3814,326,Saucy Goose,Hex L10,Sharks,0%
3814,326,Saucy Goose,Hex L9,Merfolk,30%
3814,326,Saucy Goose,Hex M9,Merfolk,0%
3814,326,Saucy Goose,Hex N7,Pirates,17%
3815,362,Orange Heart,Hex I15,Reef,20%
3816,274,Orange Bottom,Hex G11,Storm,0%
3816,274,Orange Bottom,Hex G10,Kraken,45%
3817,216,White Goose,Hex G12,Sharks,7%
3817,216,White Goose,Hex F10,Harpies,0%
3817,216,White Goose,Hex F9,Kraken,20%
3817,216,White Goose,Hex G12,Sharks,0%
3818,1,Purple Pearl,Hex Q9,Harpies,4%
3818,1,Purple Pearl,Hex Q7,Dragon,0%
3819,264,Scurvy Goose,Hex P7,Sharks,4%
3819,264,Scurvy Goose,Hex N7,Reef,4%
3819,264,Scurvy Goose,Hex L9,Sharks,7%
3819,264,Scurvy Goose,Hex L10,Harpies,7%
3820,280,Mopey Hind,Hex Q10,Sharks,10%
3821,393,Silver Heart,Hex Q8,Pirates,17%
3821,393,Silver Heart,Hex Q8,Reef,10%
3822,371,Purple Diamond,Hex K3,Pirates,0%
3822,371,Purple Diamond,Hex M4,Sharks,0%
3823,433,Rusty Heart,Hex I4,Harpies,0%
3823,433,Rusty Heart,Hex G4,Pirates,57%
3823,433,Rusty Heart,Hex G4,Reef,17%
3823,433,Rusty Heart,Hex F4,Sharks,7%
3824,48,Scurvy Heart,Hex L5,Sharks,0%
3824,48,Scurvy Heart,Hex N6,Dragon,30%
3825,390,Silver Bottom,Hex P13,Reef,30%
3825,390,Silver Bottom,Hex Q11,Sharks,0%
3825,390,Silver Bottom,Hex Q11,Storm,4%
3825,390,Silver Bottom,Hex P8,Harpies,4%
3826,82,Green Tortoise,Hex Q12,Storm,7%
3826,82,Green Tortoise,Hex P11,Storm,17%
3826,82,Green Tortoise,Hex Q9,Reef,24%
3827,368,Golden Diamond,Hex O12,Reef,14%
3827,368,Golden Diamond,Hex N10,Reef,7%
3827,368,Golden Diamond,Hex M9,Sharks,7%
3827,368,Golden Diamond,Hex L7,Kraken,30%
3828,420,Mopey Bottom,Hex F14,Merfolk,0%
3828,420,Mopey Bottom,Hex E15,Merfolk,0%
3828,420,Mopey Bottom,Hex E15,Storm,14%
3828,420,Mopey Bottom,Hex F16,Merfolk,0%
3828,420,Mopey Bottom,Hex F15,Merfolk,60%
3829,365,Gray Goose,Hex H11,Dragon,44%
3829,365,Gray Goose,Hex I9,Wyrd Majick Fyre,20%
3829,365,Gray Goose,Hex K9,Harpies,0%
3829,365,Gray Goose,Hex L7,Kraken,0%
3829,365,Gray Goose,Hex M7,Pirates,7%
3829,365,Gray Goose,Hex M7,Merfolk,27%
3830,417,Scurvy Duck,Hex P5,Harpies,0%
3830,417,Scurvy Duck,Hex P5,Iceberg,17%
3831,419,Bloody Diamond,Hex O5,Pirates,15%
3831,419,Bloody Diamond,Hex O5,Harpies,10%
3831,419,Bloody Diamond,Hex M4,Reef,15%
3831,419,Bloody Diamond,Hex K3,Reef,5%
3832,327,Red Tortoise,Hex P3,Pirates,30%
3833,337,Rusty Bottom,Hex O5,Iceberg,10%
3833,337,Rusty Bottom,Hex O5,Sharks,0%
3833,337,Rusty Bottom,Hex O4,Kraken,67%
3833,337,Rusty Bottom,Hex M4,Storm,0%
3833,337,Rusty Bottom,Hex M5,Iceberg,7%
3834,364,Rusty Swan,Hex J5,Pirates,0%
3834,364,Rusty Swan,Hex H10,Kraken,14%
3835,41,Scurvy Tortoise,Hex G6,Pirates,0%
3835,41,Scurvy Tortoise,Hex G6,Sharks,7%
3835,41,Scurvy Tortoise,Hex G6,Dragon,4%
3835,41,Scurvy Tortoise,Hex H5,Pirates,0%
3836,423,Red Hind,Hex H1,Storm,15%
3837,282,Bloody Tortoise,Hex H4,Sharks,0%
3837,282,Bloody Tortoise,Hex H4,Storm,0%
3837,282,Bloody Tortoise,Hex G5,Iceberg,17%
3837,282,Bloody Tortoise,Hex G5,Storm,0%
3837,282,Bloody Tortoise,Hex G4,Harpies,0%
3837,282,Bloody Tortoise,Hex G4,Reef,10%
3837,282,Bloody Tortoise,Hex H4,Pirates,0%
3838,346,Black Heart,Hex O14,Reef,5%
3839,290,Red Goose,Hex Q14,Storm,0%
3839,290,Red Goose,Hex R12,Kraken,0%
3840,425,Rusty Goose,Hex I8,Reef,15%
3841,267,White Pearl,Hex G11,Pirates,7%
3841,267,White Pearl,Hex G10,Harpies,0%
3841,267,White Pearl,Hex G9,Pirates,17%
